Embalaje,Ancho,Largo,Alto,Procedencia,Manipulacion,Temperatura,Protocolo
1,29,5,96,30,1,2,1
1,58,13,75,10,1,1,1
2,29,42,67,20,2,1,2
2,63,19,69,20,2,1,2
2,95,37,40,20,2,1,2
1,11,47,44,10,1,1,1
1,93,68,80,30,1,2,1
1,64,97,82,10,1,1,1
1,21,12,34,10,1,1,1
2,38,15,95,20,2,1,2
2,69,51,24,40,2,2,2
2,94,74,76,20,2,1,2
2,5,97,17,40,2,2,2
2,16,69,37,40,2,2,2
2,14,19,93,20,2,1,2
2,73,61,78,20,2,1,2
2,95,69,72,40,2,2,2
2,44,25,8,40,2,2,2
2,29,83,88,40,2,2,2
1,58,37,54,30,1,2,1
2,59,31,31,20,2,1,2
1,33,97,13,30,1,2,1
1,28,65,29,30,1,2,1
2,27,84,95,40,2,2,2
1,33,48,30,30,1,2,1
2,54,22,61,40,2,2,2
2,14,100,34,20,2,1,2
2,58,57,9,40,2,2,2
2,90,98,88,20,2,1,2
1,79,60,12,30,1,2,1
1,25,51,36,30,1,2,1
2,11,30,23,20,2,1,2
1,98,70,91,10,1,1,1
2,9,38,95,40,2,2,2
2,52,6,12,40,2,2,2
1,47,78,9,10,1,1,1
2,74,34,66,20,2,1,2
2,51,61,9,40,2,2,2
1,25,35,71,30,1,2,1
1,34,65,26,30,1,2,1
2,79,43,29,40,2,2,2
2,62,31,22,40,2,2,2
1,27,23,70,30,1,2,1
2,21,94,7,40,2,2,2
2,31,32,56,40,2,2,2
2,51,93,52,40,2,2,2
2,78,61,37,20,2,1,2
2,95,83,76,20,2,1,2
1,85,52,28,10,1,1,1
1,94,56,37,30,1,2,1
1,59,49,16,10,1,1,1
2,71,82,20,20,2,1,2
1,10,88,67,30,1,2,1
1,60,27,15,30,1,2,1
1,67,69,71,10,1,1,1
1,96,84,14,10,1,1,1
2,89,57,27,20,2,1,2
2,47,89,27,40,2,2,2
1,65,20,82,30,1,2,1
2,11,46,16,20,2,1,2
1,53,24,56,30,1,2,1
1,99,52,58,10,1,1,1
1,82,6,58,10,1,1,1
2,83,36,31,20,2,1,2
1,8,85,93,30,1,2,1
1,33,88,23,30,1,2,1
2,19,49,88,40,2,2,2
2,53,51,100,20,2,1,2
2,91,65,82,40,2,2,2
1,77,26,23,10,1,1,1
1,57,84,41,30,1,2,1
2,93,54,61,20,2,1,2
2,74,7,93,20,2,1,2
2,95,28,28,40,2,2,2
2,15,29,62,40,2,2,2
2,16,87,34,40,2,2,2
1,42,36,96,10,1,1,1
2,8,61,32,40,2,2,2
1,83,50,95,30,1,2,1
2,63,81,34,40,2,2,2
1,56,74,26,30,1,2,1
2,63,74,77,20,2,1,2
2,5,50,35,40,2,2,2
1,91,19,76,10,1,1,1
1,77,44,93,30,1,2,1
1,38,27,66,30,1,2,1
2,68,57,46,20,2,1,2
2,95,76,15,40,2,2,2
1,48,31,81,10,1,1,1
2,90,44,41,20,2,1,2
2,26,54,90,40,2,2,2
2,43,33,25,20,2,1,2
2,92,44,39,40,2,2,2
1,7,63,16,30,1,2,1
1,72,45,7,10,1,1,1
2,90,33,33,40,2,2,2
2,69,81,80,40,2,2,2
1,72,15,76,10,1,1,1
2,97,42,62,20,2,1,2
1,75,81,39,10,1,1,1
2,18,78,56,20,2,1,2
1,62,66,7,30,1,2,1
2,24,41,48,40,2,2,2
1,58,59,27,30,1,2,1
2,5,87,10,20,2,1,2
1,75,75,71,10,1,1,1
2,18,68,29,20,2,1,2
1,19,58,46,10,1,1,1
1,64,37,88,30,1,2,1
2,77,80,11,40,2,2,2
2,97,19,41,40,2,2,2
2,38,90,32,20,2,1,2
1,41,77,19,30,1,2,1
1,86,98,49,30,1,2,1
1,16,68,84,10,1,1,1
2,29,17,63,40,2,2,2
2,23,78,56,20,2,1,2
1,50,18,71,10,1,1,1
2,31,41,91,40,2,2,2
2,77,27,62,20,2,1,2
1,26,100,23,30,1,2,1
1,21,20,60,30,1,2,1
1,84,53,19,30,1,2,1
1,21,96,26,30,1,2,1
2,80,44,68,20,2,1,2
2,5,31,42,40,2,2,2
1,91,91,95,30,1,2,1
1,33,99,25,10,1,1,1
1,73,32,66,30,1,2,1
2,17,9,50,40,2,2,2
2,65,68,32,20,2,1,2
1,41,38,18,10,1,1,1
1,22,97,22,10,1,1,1
2,48,45,17,20,2,1,2
1,82,56,70,30,1,2,1
1,34,90,56,30,1,2,1
1,53,97,92,10,1,1,1
2,98,59,60,40,2,2,2
2,86,25,42,20,2,1,2
2,97,31,64,20,2,1,2
2,97,32,6,40,2,2,2
1,7,40,17,10,1,1,1
1,65,12,42,10,1,1,1
1,33,40,69,10,1,1,1
1,13,97,89,10,1,1,1
1,13,83,95,30,1,2,1
1,20,19,48,30,1,2,1
1,15,76,87,10,1,1,1
2,39,99,43,40,2,2,2
2,94,98,68,40,2,2,2
2,65,35,8,40,2,2,2
1,89,79,82,10,1,1,1
1,24,22,71,10,1,1,1
2,42,72,10,20,2,1,2
2,86,68,41,20,2,1,2
1,33,27,87,10,1,1,1
2,66,67,89,20,2,1,2
1,38,75,42,10,1,1,1
1,18,51,37,10,1,1,1
1,94,80,48,10,1,1,1
1,95,94,71,30,1,2,1
1,77,90,44,30,1,2,1
1,65,29,77,30,1,2,1
1,29,88,10,30,1,2,1
1,97,45,51,30,1,2,1
1,89,23,48,30,1,2,1
1,42,73,70,30,1,2,1
2,84,87,98,20,2,1,2
2,88,58,98,20,2,1,2
2,9,86,9,40,2,2,2
2,65,28,79,40,2,2,2
1,69,83,89,10,1,1,1
2,51,5,13,20,2,1,2
1,64,54,66,30,1,2,1
2,71,5,47,40,2,2,2
2,20,26,50,20,2,1,2
2,15,39,60,20,2,1,2
1,93,14,28,10,1,1,1
1,73,10,85,10,1,1,1
2,16,9,52,40,2,2,2
1,90,33,49,30,1,2,1
2,24,63,68,40,2,2,2
1,27,45,27,10,1,1,1
1,17,42,59,10,1,1,1
1,88,57,31,10,1,1,1
1,94,40,17,10,1,1,1
2,46,54,34,20,2,1,2
2,43,6,48,20,2,1,2
2,99,70,33,40,2,2,2
1,18,76,96,30,1,2,1
1,20,56,78,10,1,1,1
2,40,24,17,20,2,1,2
2,80,16,86,20,2,1,2
1,76,70,22,30,1,2,1
2,72,86,30,20,2,1,2
1,8,18,76,30,1,2,1
2,28,69,69,20,2,1,2
2,87,9,45,40,2,2,2
2,75,44,33,40,2,2,2
1,32,92,85,10,1,1,1
1,47,9,62,10,1,1,1
2,80,93,96,20,2,1,2
2,49,99,15,40,2,2,2
2,46,36,92,20,2,1,2
1,64,72,31,10,1,1,1
2,20,12,14,40,2,2,2
2,20,82,35,40,2,2,2
1,32,87,26,30,1,2,1
1,68,57,61,10,1,1,1
2,81,50,39,20,2,1,2
1,18,32,44,10,1,1,1
2,47,97,67,20,2,1,2
2,62,61,55,40,2,2,2
1,92,100,70,10,1,1,1
2,79,32,86,40,2,2,2
1,39,9,32,30,1,2,1
1,84,44,73,10,1,1,1
1,37,87,89,10,1,1,1
2,61,66,75,40,2,2,2
2,28,70,73,40,2,2,2
2,84,91,46,40,2,2,2
1,96,32,20,30,1,2,1
1,37,65,11,30,1,2,1
1,48,11,74,30,1,2,1
2,66,88,5,20,2,1,2
1,74,47,77,30,1,2,1
2,100,40,6,40,2,2,2
1,37,56,16,10,1,1,1
2,29,46,41,20,2,1,2
2,96,22,9,20,2,1,2
2,36,36,7,20,2,1,2
2,59,36,39,20,2,1,2
2,35,86,11,20,2,1,2
1,86,86,91,30,1,2,1
2,25,21,52,40,2,2,2
2,38,40,60,20,2,1,2
1,81,65,33,10,1,1,1
2,41,21,89,20,2,1,2
1,74,40,69,10,1,1,1
1,71,87,58,30,1,2,1
1,33,55,50,10,1,1,1
2,80,6,18,20,2,1,2
2,40,92,31,40,2,2,2
2,100,25,82,40,2,2,2
1,47,92,93,30,1,2,1
2,19,88,25,40,2,2,2
1,11,88,90,10,1,1,1
2,77,9,60,40,2,2,2
1,76,10,34,30,1,2,1
2,49,21,71,20,2,1,2
2,15,62,83,40,2,2,2
2,51,25,60,20,2,1,2
1,10,66,90,10,1,1,1
1,77,61,34,10,1,1,1
1,10,71,99,30,1,2,1
2,25,85,33,20,2,1,2
1,35,98,70,10,1,1,1
2,80,97,36,40,2,2,2
2,83,24,20,40,2,2,2
2,37,12,89,20,2,1,2
2,33,34,38,20,2,1,2
2,79,22,92,20,2,1,2
2,72,64,30,20,2,1,2
1,51,40,98,30,1,2,1
1,63,90,21,10,1,1,1
1,60,86,32,10,1,1,1
1,45,79,89,10,1,1,1
1,75,24,85,10,1,1,1
2,84,36,82,40,2,2,2
2,77,68,27,40,2,2,2
2,24,22,21,40,2,2,2
1,33,69,47,30,1,2,1
2,41,41,95,40,2,2,2
1,80,64,12,10,1,1,1
2,27,42,46,40,2,2,2
1,17,70,76,30,1,2,1
1,9,72,82,10,1,1,1
2,18,97,61,40,2,2,2
2,84,61,39,20,2,1,2
2,84,38,50,40,2,2,2
1,99,49,75,10,1,1,1
1,73,66,41,10,1,1,1
2,39,57,27,20,2,1,2
2,31,79,25,20,2,1,2
1,56,5,82,30,1,2,1
2,83,39,44,40,2,2,2
1,8,98,27,10,1,1,1
1,43,42,90,10,1,1,1
1,12,84,60,10,1,1,1
1,74,74,87,10,1,1,1
1,8,7,89,10,1,1,1
2,28,50,40,20,2,1,2
2,68,28,82,20,2,1,2
2,73,63,43,40,2,2,2
2,92,99,57,20,2,1,2
1,30,15,94,10,1,1,1
1,75,29,31,30,1,2,1
1,73,42,73,10,1,1,1
2,57,61,97,20,2,1,2
2,13,10,10,20,2,1,2
1,31,33,54,10,1,1,1
1,72,41,45,30,1,2,1
2,99,98,29,20,2,1,2
1,41,55,43,30,1,2,1
1,69,58,62,10,1,1,1
2,15,21,63,20,2,1,2
1,99,50,30,30,1,2,1
2,64,16,73,40,2,2,2
1,85,71,71,10,1,1,1
1,89,18,17,10,1,1,1
1,69,50,39,30,1,2,1
2,63,33,74,20,2,1,2
1,9,94,15,10,1,1,1
1,50,76,87,10,1,1,1
1,80,83,77,30,1,2,1
2,58,40,18,40,2,2,2
1,38,83,15,30,1,2,1
1,72,42,66,30,1,2,1
2,96,6,67,40,2,2,2
2,34,31,35,40,2,2,2
1,37,51,47,10,1,1,1
2,62,23,43,20,2,1,2
1,53,85,78,10,1,1,1
2,17,57,91,20,2,1,2
2,73,93,89,40,2,2,2
2,94,6,22,20,2,1,2
1,37,24,66,10,1,1,1
1,18,49,37,30,1,2,1
2,77,70,25,20,2,1,2
1,95,61,37,30,1,2,1
1,44,42,77,10,1,1,1
2,18,63,34,40,2,2,2
2,50,55,76,40,2,2,2
1,57,75,56,10,1,1,1
2,97,72,55,20,2,1,2
1,15,75,6,30,1,2,1
2,98,28,94,40,2,2,2
2,88,57,37,40,2,2,2
1,72,30,71,30,1,2,1
2,34,37,62,20,2,1,2
1,9,43,41,10,1,1,1
1,22,43,25,10,1,1,1
1,67,38,62,10,1,1,1
2,58,52,81,20,2,1,2
1,49,84,92,30,1,2,1
1,91,70,94,10,1,1,1
2,96,86,76,20,2,1,2
1,28,34,14,30,1,2,1
1,84,87,32,10,1,1,1
1,13,49,32,30,1,2,1
2,58,88,39,20,2,1,2
1,37,71,54,10,1,1,1
2,80,81,43,40,2,2,2
1,72,49,21,10,1,1,1
1,83,87,5,10,1,1,1
2,60,41,47,20,2,1,2
1,49,45,86,30,1,2,1
2,66,70,92,40,2,2,2
2,41,37,91,20,2,1,2
1,28,83,64,10,1,1,1
2,14,86,93,20,2,1,2
2,55,20,93,40,2,2,2
1,37,68,6,30,1,2,1
2,76,30,95,20,2,1,2
2,79,55,62,20,2,1,2
1,80,78,84,30,1,2,1
1,36,11,60,10,1,1,1
1,8,81,57,10,1,1,1
1,100,49,78,10,1,1,1
2,94,42,88,20,2,1,2
2,79,17,82,40,2,2,2
2,80,51,61,20,2,1,2
2,58,89,30,20,2,1,2
2,36,77,16,40,2,2,2
2,7,14,48,40,2,2,2
1,53,76,64,10,1,1,1
2,74,6,62,20,2,1,2
2,72,66,48,20,2,1,2
1,85,81,70,10,1,1,1
2,38,90,96,20,2,1,2
2,94,8,63,40,2,2,2
1,57,39,13,30,1,2,1
2,35,39,13,20,2,1,2
1,94,79,96,30,1,2,1
1,31,17,77,30,1,2,1
2,77,46,24,40,2,2,2
1,88,9,91,30,1,2,1
1,56,21,48,30,1,2,1
1,81,53,61,30,1,2,1
1,95,81,41,30,1,2,1
1,73,58,87,10,1,1,1
1,98,89,40,30,1,2,1
1,98,27,88,10,1,1,1
1,58,60,48,30,1,2,1
1,14,7,77,30,1,2,1
2,95,53,91,20,2,1,2
2,61,43,75,40,2,2,2
1,70,17,80,10,1,1,1
1,35,84,35,30,1,2,1
2,34,14,69,40,2,2,2
1,41,54,74,10,1,1,1
2,21,12,16,20,2,1,2
1,34,59,57,30,1,2,1
2,87,76,95,20,2,1,2
1,78,100,21,30,1,2,1
1,22,67,39,30,1,2,1
2,82,74,94,40,2,2,2
1,92,39,100,10,1,1,1
2,33,35,70,40,2,2,2
2,38,98,23,40,2,2,2
1,41,100,34,10,1,1,1
2,16,68,48,20,2,1,2
2,68,28,69,40,2,2,2
2,65,66,40,40,2,2,2
2,10,67,78,40,2,2,2
2,36,36,60,40,2,2,2
2,7,19,9,40,2,2,2
1,84,65,88,10,1,1,1
1,11,16,14,10,1,1,1
1,74,80,64,10,1,1,1
2,53,32,43,40,2,2,2
2,45,62,65,20,2,1,2
2,16,93,30,40,2,2,2
2,71,11,100,40,2,2,2
2,98,43,18,40,2,2,2
2,6,87,34,20,2,1,2
1,98,55,94,10,1,1,1
2,6,14,79,40,2,2,2
1,52,60,28,30,1,2,1
1,80,52,79,30,1,2,1
1,35,52,7,30,1,2,1
2,65,94,78,20,2,1,2
2,45,41,9,20,2,1,2
2,82,71,27,20,2,1,2
2,45,76,20,40,2,2,2
2,38,32,9,40,2,2,2
1,24,82,36,30,1,2,1
2,67,31,53,40,2,2,2
2,35,8,31,20,2,1,2
2,18,71,82,20,2,1,2
1,35,27,77,30,1,2,1
1,89,42,68,30,1,2,1
1,7,92,100,30,1,2,1
2,90,68,99,40,2,2,2
1,73,36,52,10,1,1,1
1,60,88,35,10,1,1,1
2,44,55,78,40,2,2,2
1,65,46,46,30,1,2,1
2,73,17,50,40,2,2,2
2,33,83,73,40,2,2,2
1,75,59,29,30,1,2,1
2,19,33,54,20,2,1,2
1,7,71,6,10,1,1,1
1,67,57,40,30,1,2,1
2,50,43,11,20,2,1,2
2,61,13,72,40,2,2,2
1,40,20,93,30,1,2,1
2,13,22,12,20,2,1,2
2,96,64,55,20,2,1,2
2,81,26,18,20,2,1,2
1,11,35,71,30,1,2,1
2,41,97,71,20,2,1,2
1,16,56,64,30,1,2,1
1,65,81,99,10,1,1,1
1,10,49,92,10,1,1,1
1,38,6,71,10,1,1,1
1,91,63,66,10,1,1,1
1,65,33,22,30,1,2,1
1,32,28,50,30,1,2,1
1,41,68,49,30,1,2,1
1,32,52,89,10,1,1,1
2,90,43,66,20,2,1,2
2,5,74,55,40,2,2,2
1,12,21,96,30,1,2,1
1,60,77,60,30,1,2,1
1,7,42,91,30,1,2,1
1,71,12,38,10,1,1,1
1,5,23,32,30,1,2,1
2,55,52,59,20,2,1,2
2,80,66,32,20,2,1,2
1,41,48,92,30,1,2,1
1,8,7,98,10,1,1,1
2,74,99,28,40,2,2,2
1,13,70,46,10,1,1,1
2,38,39,32,20,2,1,2
2,66,38,87,40,2,2,2
1,52,23,30,10,1,1,1
1,44,89,83,10,1,1,1
1,27,85,78,10,1,1,1
2,93,100,68,20,2,1,2
1,91,22,71,10,1,1,1
2,96,80,84,20,2,1,2
2,44,23,74,20,2,1,2
1,12,67,44,10,1,1,1
2,41,84,39,20,2,1,2
2,58,95,78,20,2,1,2
1,25,91,67,30,1,2,1
1,27,45,41,10,1,1,1
1,97,57,59,30,1,2,1
2,54,86,13,40,2,2,2
1,39,63,73,30,1,2,1
2,54,74,71,20,2,1,2
2,55,80,84,40,2,2,2
1,5,46,5,10,1,1,1
2,22,86,5,40,2,2,2
2,77,19,75,40,2,2,2
1,73,50,46,30,1,2,1
1,62,50,17,30,1,2,1
1,52,24,25,30,1,2,1
2,26,12,69,40,2,2,2
1,68,70,78,10,1,1,1
1,15,13,82,10,1,1,1
2,43,89,95,20,2,1,2
2,7,43,96,40,2,2,2
2,88,47,50,20,2,1,2
2,34,37,39,20,2,1,2
1,48,62,21,30,1,2,1
1,88,38,90,30,1,2,1
1,65,44,63,10,1,1,1
1,84,47,42,30,1,2,1
2,5,60,54,40,2,2,2
2,39,96,84,20,2,1,2
1,74,5,45,10,1,1,1
2,59,43,80,20,2,1,2
1,15,67,67,10,1,1,1
1,88,12,85,30,1,2,1
2,28,21,60,40,2,2,2
1,6,5,100,10,1,1,1
2,65,56,18,20,2,1,2
2,86,6,87,40,2,2,2
2,14,30,64,20,2,1,2
2,5,32,71,40,2,2,2
1,25,67,91,10,1,1,1
2,82,47,6,40,2,2,2
1,8,21,21,10,1,1,1
2,98,10,96,40,2,2,2
1,56,28,90,30,1,2,1
2,69,19,50,40,2,2,2
1,29,38,23,10,1,1,1
1,41,20,38,10,1,1,1
2,20,19,67,20,2,1,2
2,85,70,55,20,2,1,2
2,71,74,74,40,2,2,2
2,25,15,29,40,2,2,2
2,74,85,64,20,2,1,2
2,30,13,28,20,2,1,2
2,60,55,38,40,2,2,2
2,53,9,49,20,2,1,2
2,58,11,30,40,2,2,2
2,86,41,29,20,2,1,2
1,89,60,12,30,1,2,1
2,42,56,52,20,2,1,2
1,77,18,88,30,1,2,1
1,61,92,38,10,1,1,1
2,38,45,80,20,2,1,2
2,6,64,75,20,2,1,2
2,6,90,72,20,2,1,2
2,72,34,23,20,2,1,2
2,81,9,85,20,2,1,2
2,41,95,61,20,2,1,2
2,94,12,87,20,2,1,2
2,96,91,95,20,2,1,2
1,73,21,43,10,1,1,1
1,69,27,80,10,1,1,1
2,28,27,90,40,2,2,2
2,68,47,83,20,2,1,2
1,61,27,22,30,1,2,1
2,72,85,46,40,2,2,2
1,36,95,45,10,1,1,1
2,85,62,16,40,2,2,2
2,41,22,82,20,2,1,2
2,41,23,27,20,2,1,2
1,93,95,32,30,1,2,1
2,23,32,23,20,2,1,2
2,61,80,38,20,2,1,2
1,66,12,35,30,1,2,1
2,53,64,68,20,2,1,2
1,45,50,88,30,1,2,1
2,85,71,46,40,2,2,2
2,98,58,95,40,2,2,2
1,54,27,56,10,1,1,1
2,18,52,61,20,2,1,2
2,79,88,95,40,2,2,2
2,32,79,95,40,2,2,2
2,90,61,68,20,2,1,2
1,82,65,50,10,1,1,1
1,59,99,68,10,1,1,1
2,7,7,70,40,2,2,2
1,37,76,20,10,1,1,1
2,14,18,82,40,2,2,2
1,28,9,30,30,1,2,1
1,55,67,98,10,1,1,1
2,48,51,10,40,2,2,2
1,12,31,54,30,1,2,1
2,60,9,59,40,2,2,2
1,42,42,72,30,1,2,1
1,64,87,58,30,1,2,1
2,21,100,74,20,2,1,2
2,95,53,5,20,2,1,2
2,15,81,59,20,2,1,2
1,80,42,65,30,1,2,1
2,23,94,94,40,2,2,2
2,12,99,94,40,2,2,2
1,42,43,49,30,1,2,1
1,27,85,38,10,1,1,1
2,76,31,73,20,2,1,2
2,37,5,65,20,2,1,2
2,94,95,89,40,2,2,2
1,28,55,7,10,1,1,1
1,7,71,75,30,1,2,1
1,36,13,63,10,1,1,1
1,95,99,66,10,1,1,1
1,28,88,84,10,1,1,1
2,92,16,96,40,2,2,2
1,73,49,64,30,1,2,1
2,18,92,91,20,2,1,2
1,84,67,99,10,1,1,1
2,24,97,37,40,2,2,2
1,17,85,82,10,1,1,1
2,44,88,59,20,2,1,2
2,37,68,84,20,2,1,2
2,41,16,55,40,2,2,2
1,33,100,8,30,1,2,1
1,17,83,31,10,1,1,1
1,20,17,59,10,1,1,1
2,8,45,55,20,2,1,2
1,85,26,88,10,1,1,1
2,60,23,13,40,2,2,2
2,67,44,69,40,2,2,2
2,86,69,44,40,2,2,2
1,40,68,38,30,1,2,1
2,79,20,21,20,2,1,2
2,35,83,41,20,2,1,2
1,100,66,82,30,1,2,1
2,33,47,98,40,2,2,2
2,95,31,71,40,2,2,2
2,21,50,90,20,2,1,2
1,26,74,62,10,1,1,1
2,74,38,81,20,2,1,2
2,70,19,47,20,2,1,2
2,13,89,62,40,2,2,2
1,75,25,75,10,1,1,1
2,23,48,46,20,2,1,2
1,85,71,90,10,1,1,1
1,27,89,36,30,1,2,1
2,44,6,74,40,2,2,2
1,10,32,60,30,1,2,1
2,84,96,48,20,2,1,2
1,33,41,39,10,1,1,1
2,45,29,69,20,2,1,2
2,56,40,78,20,2,1,2
2,72,57,59,20,2,1,2
2,60,93,58,20,2,1,2
2,57,83,57,40,2,2,2
1,26,43,99,30,1,2,1
1,36,72,47,30,1,2,1
1,80,31,32,30,1,2,1
2,40,71,63,40,2,2,2
2,87,100,70,40,2,2,2
1,33,25,12,30,1,2,1
2,96,22,26,40,2,2,2
1,20,97,67,30,1,2,1
2,18,77,64,20,2,1,2
1,62,64,97,10,1,1,1
2,12,52,60,20,2,1,2
2,60,32,36,20,2,1,2
2,90,9,62,20,2,1,2
1,48,74,80,10,1,1,1
1,35,49,94,10,1,1,1
1,31,99,21,30,1,2,1
1,9,16,6,30,1,2,1
1,43,59,80,10,1,1,1
2,69,27,26,40,2,2,2
2,80,20,51,20,2,1,2
2,73,8,73,20,2,1,2
2,35,63,31,20,2,1,2
1,48,84,12,10,1,1,1
2,86,78,12,20,2,1,2
1,33,42,9,10,1,1,1
2,12,91,86,20,2,1,2
1,70,42,22,30,1,2,1
1,26,89,31,10,1,1,1
1,21,17,84,10,1,1,1
1,80,18,12,10,1,1,1
1,66,44,51,30,1,2,1
2,60,48,23,40,2,2,2
2,31,79,72,20,2,1,2
2,66,87,39,20,2,1,2
1,45,38,37,30,1,2,1
1,48,52,95,10,1,1,1
1,28,41,85,10,1,1,1
1,65,92,92,10,1,1,1
1,35,72,18,30,1,2,1
1,8,42,77,10,1,1,1
2,5,96,7,20,2,1,2
2,75,22,18,20,2,1,2
1,14,56,27,30,1,2,1
1,11,38,5,10,1,1,1
2,42,68,53,40,2,2,2
1,59,22,96,30,1,2,1
2,26,72,99,40,2,2,2
2,51,70,44,20,2,1,2
2,57,53,70,20,2,1,2
1,72,89,95,10,1,1,1
2,47,67,32,20,2,1,2
1,5,59,34,10,1,1,1
2,46,32,69,20,2,1,2
1,6,85,77,10,1,1,1
1,50,73,47,30,1,2,1
2,7,93,86,20,2,1,2
2,94,53,19,20,2,1,2
2,14,8,9,20,2,1,2
1,59,41,86,30,1,2,1
2,34,48,9,20,2,1,2
1,54,43,56,10,1,1,1
2,82,97,45,20,2,1,2
1,17,75,90,30,1,2,1
2,56,80,91,40,2,2,2
1,53,61,19,10,1,1,1
1,100,25,12,30,1,2,1
2,68,23,99,20,2,1,2
1,92,79,11,30,1,2,1
1,48,39,99,10,1,1,1
2,25,26,28,40,2,2,2
1,99,13,22,10,1,1,1
2,33,91,23,20,2,1,2
2,84,100,53,40,2,2,2
2,30,22,28,40,2,2,2
1,45,54,89,10,1,1,1
1,7,63,63,30,1,2,1
1,27,52,80,30,1,2,1
1,99,34,98,30,1,2,1
1,5,46,28,10,1,1,1
1,56,9,9,30,1,2,1
1,91,35,22,30,1,2,1
2,80,25,40,40,2,2,2
2,69,7,32,40,2,2,2
2,51,51,89,20,2,1,2
2,57,69,89,40,2,2,2
2,77,6,73,20,2,1,2
2,10,53,5,40,2,2,2
2,69,92,81,20,2,1,2
1,29,5,6,30,1,2,1
2,37,81,37,40,2,2,2
2,9,96,90,40,2,2,2
2,67,81,92,40,2,2,2
1,14,7,37,10,1,1,1
1,64,28,73,30,1,2,1
2,75,45,64,20,2,1,2
2,32,28,55,20,2,1,2
2,64,16,65,20,2,1,2
2,85,57,61,40,2,2,2
2,61,7,45,40,2,2,2
1,31,79,80,10,1,1,1
1,83,9,88,30,1,2,1
2,58,49,16,40,2,2,2
2,37,5,37,40,2,2,2
2,41,91,24,20,2,1,2
1,23,37,71,30,1,2,1
1,76,77,72,30,1,2,1
2,92,61,94,20,2,1,2
2,68,65,97,40,2,2,2
2,53,79,24,40,2,2,2
1,96,54,67,30,1,2,1
2,7,92,77,40,2,2,2
1,28,97,75,10,1,1,1
2,35,38,31,20,2,1,2
2,9,46,15,20,2,1,2
1,30,67,66,10,1,1,1
1,8,51,60,30,1,2,1
2,56,18,64,20,2,1,2
2,95,70,98,20,2,1,2
2,51,15,68,40,2,2,2
1,93,69,50,30,1,2,1
1,70,21,73,30,1,2,1
2,83,10,21,40,2,2,2
1,75,89,52,30,1,2,1
2,86,48,57,40,2,2,2
2,36,89,22,20,2,1,2
1,88,18,53,30,1,2,1
1,47,43,11,10,1,1,1
1,55,38,99,30,1,2,1
2,35,49,15,40,2,2,2
1,63,6,19,30,1,2,1
1,50,16,61,30,1,2,1
1,24,48,45,10,1,1,1
1,96,78,11,30,1,2,1
1,73,55,78,10,1,1,1
2,21,28,8,40,2,2,2
1,96,13,84,30,1,2,1
1,32,71,30,30,1,2,1
1,10,85,88,30,1,2,1
1,13,32,59,30,1,2,1
1,98,69,100,10,1,1,1
1,51,94,76,30,1,2,1
2,43,83,54,20,2,1,2
2,27,88,39,20,2,1,2
1,43,20,41,30,1,2,1
1,76,20,51,10,1,1,1
1,56,30,43,30,1,2,1
1,9,62,39,10,1,1,1
2,40,26,73,40,2,2,2
2,79,77,79,40,2,2,2
1,39,89,35,30,1,2,1
1,34,59,35,30,1,2,1
2,81,47,8,20,2,1,2
2,7,64,89,20,2,1,2
1,5,43,62,30,1,2,1
2,42,66,12,40,2,2,2
1,20,84,24,30,1,2,1
2,50,87,29,40,2,2,2
2,34,79,72,40,2,2,2
1,15,53,21,30,1,2,1
2,46,26,79,40,2,2,2
2,17,99,81,20,2,1,2
1,56,54,18,10,1,1,1
2,56,28,38,20,2,1,2
1,31,41,75,10,1,1,1
1,44,10,21,10,1,1,1
1,77,95,91,30,1,2,1
1,41,51,62,30,1,2,1
1,26,26,76,10,1,1,1
1,24,82,28,30,1,2,1
2,36,14,41,40,2,2,2
2,70,90,88,20,2,1,2
2,23,27,62,40,2,2,2
1,49,91,30,30,1,2,1
2,63,11,86,20,2,1,2
2,67,55,6,20,2,1,2
2,62,18,7,20,2,1,2
1,56,34,93,10,1,1,1
1,57,10,33,10,1,1,1
2,96,71,37,40,2,2,2
1,56,40,40,10,1,1,1
1,72,52,13,30,1,2,1
1,72,100,88,10,1,1,1
1,36,21,90,10,1,1,1
1,26,20,59,10,1,1,1
2,13,85,86,40,2,2,2
2,78,57,67,20,2,1,2
1,78,35,62,30,1,2,1
2,9,72,87,20,2,1,2
1,59,100,54,30,1,2,1
1,70,78,74,30,1,2,1
1,41,90,45,30,1,2,1
1,60,95,47,10,1,1,1
1,18,13,93,30,1,2,1
2,48,61,8,40,2,2,2
2,85,71,40,40,2,2,2
1,45,92,65,30,1,2,1
1,12,37,75,30,1,2,1
1,52,31,86,10,1,1,1
2,24,46,57,20,2,1,2
1,43,38,7,10,1,1,1
2,50,73,90,20,2,1,2
2,97,85,56,20,2,1,2
2,55,74,82,20,2,1,2
1,83,84,18,10,1,1,1
2,49,65,87,20,2,1,2
2,67,26,9,20,2,1,2
2,78,26,58,40,2,2,2
2,95,60,47,40,2,2,2
1,58,47,65,10,1,1,1
1,95,93,92,10,1,1,1
1,61,99,46,30,1,2,1
2,85,55,47,20,2,1,2
2,97,62,11,40,2,2,2
1,75,15,14,10,1,1,1
1,13,68,97,10,1,1,1
2,43,72,77,20,2,1,2
1,62,82,45,10,1,1,1
1,86,55,25,10,1,1,1
