Embalaje,Ancho,Largo,Alto,Procedencia,Manipulacion,Temperatura,Protocolo
1,16,51,53,A,Normal,Ambiente,1
1,100,72,94,C,Normal,Refrigerado,1
1,29,52,91,C,Normal,Refrigerado,1
1,36,83,62,A,Normal,Ambiente,1
2,36,40,31,D,Fragil,Refrigerado,2
1,28,59,81,C,Normal,Refrigerado,1
1,61,27,79,C,Normal,Refrigerado,1
1,77,67,45,A,Normal,Ambiente,1
2,21,21,31,B,Fragil,Ambiente,2
2,76,47,86,B,Fragil,Ambiente,2
1,48,52,52,A,Normal,Ambiente,1
1,8,28,80,C,Normal,Refrigerado,1
1,40,77,63,C,Normal,Refrigerado,1
1,73,59,5,A,Normal,Ambiente,1
1,12,61,61,A,Normal,Ambiente,1
1,51,77,96,C,Normal,Refrigerado,1
1,90,45,50,C,Normal,Refrigerado,1
2,34,6,74,D,Fragil,Refrigerado,2
1,71,7,54,A,Normal,Ambiente,1
2,85,28,79,B,Fragil,Ambiente,2
2,76,75,70,D,Fragil,Refrigerado,2
1,34,71,61,A,Normal,Ambiente,1
1,38,74,64,C,Normal,Refrigerado,1
2,33,84,92,B,Fragil,Ambiente,2
1,71,29,80,A,Normal,Ambiente,1
1,62,6,47,A,Normal,Ambiente,1
1,28,45,92,C,Normal,Refrigerado,1
2,96,76,12,D,Fragil,Refrigerado,2
1,25,13,59,A,Normal,Ambiente,1
1,97,71,53,A,Normal,Ambiente,1
2,17,47,7,D,Fragil,Refrigerado,2
1,15,13,90,A,Normal,Ambiente,1
1,79,86,82,A,Normal,Ambiente,1
2,55,67,24,D,Fragil,Refrigerado,2
2,27,55,28,D,Fragil,Refrigerado,2
2,82,25,76,D,Fragil,Refrigerado,2
2,34,18,84,D,Fragil,Refrigerado,2
1,29,21,66,C,Normal,Refrigerado,1
2,21,66,37,D,Fragil,Refrigerado,2
2,5,54,49,D,Fragil,Refrigerado,2
2,5,92,75,B,Fragil,Ambiente,2
2,9,81,44,D,Fragil,Refrigerado,2
2,48,71,65,D,Fragil,Refrigerado,2
1,25,22,59,A,Normal,Ambiente,1
2,63,30,85,B,Fragil,Ambiente,2
1,81,27,27,C,Normal,Refrigerado,1
1,53,79,62,C,Normal,Refrigerado,1
2,16,88,87,B,Fragil,Ambiente,2
1,56,32,41,A,Normal,Ambiente,1
1,64,7,51,C,Normal,Refrigerado,1
1,15,74,80,A,Normal,Ambiente,1
1,65,44,48,C,Normal,Refrigerado,1
2,85,51,82,D,Fragil,Refrigerado,2
2,88,41,80,B,Fragil,Ambiente,2
2,37,74,88,D,Fragil,Refrigerado,2
2,51,50,82,D,Fragil,Refrigerado,2
2,88,28,45,B,Fragil,Ambiente,2
1,73,7,10,A,Normal,Ambiente,1
2,80,73,98,B,Fragil,Ambiente,2
2,82,31,23,D,Fragil,Refrigerado,2
2,39,72,92,B,Fragil,Ambiente,2
2,61,20,86,B,Fragil,Ambiente,2
2,97,75,74,D,Fragil,Refrigerado,2
2,79,68,70,D,Fragil,Refrigerado,2
2,44,97,46,D,Fragil,Refrigerado,2
2,47,75,82,B,Fragil,Ambiente,2
1,31,54,80,A,Normal,Ambiente,1
2,87,87,79,B,Fragil,Ambiente,2
1,42,62,66,C,Normal,Refrigerado,1
2,53,28,13,B,Fragil,Ambiente,2
2,20,58,88,B,Fragil,Ambiente,2
2,22,90,43,B,Fragil,Ambiente,2
1,7,50,45,A,Normal,Ambiente,1
1,24,98,25,C,Normal,Refrigerado,1
1,76,87,68,A,Normal,Ambiente,1
2,52,40,38,B,Fragil,Ambiente,2
1,86,10,23,A,Normal,Ambiente,1
2,94,46,76,D,Fragil,Refrigerado,2
1,64,62,28,A,Normal,Ambiente,1
2,33,45,48,B,Fragil,Ambiente,2
2,83,70,73,B,Fragil,Ambiente,2
1,85,6,16,C,Normal,Refrigerado,1
1,75,42,90,A,Normal,Ambiente,1
2,55,67,62,B,Fragil,Ambiente,2
1,10,75,33,C,Normal,Refrigerado,1
2,76,37,87,D,Fragil,Refrigerado,2
1,90,53,79,C,Normal,Refrigerado,1
1,44,93,25,C,Normal,Refrigerado,1
1,75,30,59,A,Normal,Ambiente,1
2,68,38,25,B,Fragil,Ambiente,2
2,46,45,47,B,Fragil,Ambiente,2
2,49,10,17,D,Fragil,Refrigerado,2
2,80,17,66,B,Fragil,Ambiente,2
2,82,8,69,D,Fragil,Refrigerado,2
1,23,27,69,C,Normal,Refrigerado,1
2,62,16,56,B,Fragil,Ambiente,2
2,81,44,18,B,Fragil,Ambiente,2
1,31,17,72,A,Normal,Ambiente,1
1,19,73,27,C,Normal,Refrigerado,1
2,96,82,55,D,Fragil,Refrigerado,2
1,84,24,50,C,Normal,Refrigerado,1
2,78,30,50,B,Fragil,Ambiente,2
1,54,85,78,C,Normal,Refrigerado,1
1,33,40,38,A,Normal,Ambiente,1
2,32,73,15,B,Fragil,Ambiente,2
1,58,90,15,A,Normal,Ambiente,1
2,95,100,63,D,Fragil,Refrigerado,2
1,24,86,60,C,Normal,Refrigerado,1
2,27,59,12,D,Fragil,Refrigerado,2
1,28,23,22,A,Normal,Ambiente,1
2,24,45,24,B,Fragil,Ambiente,2
1,14,13,57,C,Normal,Refrigerado,1
1,49,17,21,C,Normal,Refrigerado,1
2,69,83,27,D,Fragil,Refrigerado,2
1,41,53,14,A,Normal,Ambiente,1
1,47,72,98,C,Normal,Refrigerado,1
1,92,25,59,C,Normal,Refrigerado,1
2,78,83,47,D,Fragil,Refrigerado,2
2,86,95,15,D,Fragil,Refrigerado,2
1,42,87,20,A,Normal,Ambiente,1
2,54,14,78,D,Fragil,Refrigerado,2
1,39,93,95,C,Normal,Refrigerado,1
1,62,96,65,A,Normal,Ambiente,1
2,53,42,93,D,Fragil,Refrigerado,2
1,24,34,87,C,Normal,Refrigerado,1
2,50,85,53,B,Fragil,Ambiente,2
2,16,14,97,B,Fragil,Ambiente,2
2,5,95,30,D,Fragil,Refrigerado,2
1,6,83,40,C,Normal,Refrigerado,1
1,43,100,27,A,Normal,Ambiente,1
1,60,28,44,A,Normal,Ambiente,1
2,83,29,19,B,Fragil,Ambiente,2
1,71,9,89,C,Normal,Refrigerado,1
2,27,95,7,B,Fragil,Ambiente,2
2,45,66,22,D,Fragil,Refrigerado,2
1,26,31,58,C,Normal,Refrigerado,1
1,69,89,94,A,Normal,Ambiente,1
2,31,81,51,B,Fragil,Ambiente,2
2,58,45,50,B,Fragil,Ambiente,2
2,45,11,75,D,Fragil,Refrigerado,2
1,49,33,64,A,Normal,Ambiente,1
2,59,12,35,D,Fragil,Refrigerado,2
2,78,15,18,D,Fragil,Refrigerado,2
2,8,56,14,B,Fragil,Ambiente,2
2,71,78,61,D,Fragil,Refrigerado,2
2,18,70,61,D,Fragil,Refrigerado,2
2,12,43,5,B,Fragil,Ambiente,2
1,92,59,76,A,Normal,Ambiente,1
1,8,15,72,A,Normal,Ambiente,1
2,95,89,33,D,Fragil,Refrigerado,2
2,6,89,26,D,Fragil,Refrigerado,2
2,62,86,44,D,Fragil,Refrigerado,2
2,57,60,24,D,Fragil,Refrigerado,2
1,50,90,56,C,Normal,Refrigerado,1
2,32,18,9,D,Fragil,Refrigerado,2
2,62,96,40,D,Fragil,Refrigerado,2
2,36,95,59,B,Fragil,Ambiente,2
1,31,32,10,C,Normal,Refrigerado,1
1,45,21,79,C,Normal,Refrigerado,1
2,7,17,75,D,Fragil,Refrigerado,2
2,30,57,6,B,Fragil,Ambiente,2
1,37,19,5,C,Normal,Refrigerado,1
1,42,13,38,C,Normal,Refrigerado,1
2,89,37,57,B,Fragil,Ambiente,2
2,54,92,41,B,Fragil,Ambiente,2
2,25,22,47,D,Fragil,Refrigerado,2
1,45,13,71,C,Normal,Refrigerado,1
2,78,94,55,B,Fragil,Ambiente,2
1,25,77,52,C,Normal,Refrigerado,1
1,35,68,57,A,Normal,Ambiente,1
2,48,99,70,B,Fragil,Ambiente,2
1,88,53,69,C,Normal,Refrigerado,1
1,24,87,59,C,Normal,Refrigerado,1
1,46,47,9,A,Normal,Ambiente,1
1,56,13,18,A,Normal,Ambiente,1
2,70,41,55,D,Fragil,Refrigerado,2
1,67,42,80,A,Normal,Ambiente,1
1,55,56,29,A,Normal,Ambiente,1
1,51,18,60,A,Normal,Ambiente,1
1,11,8,24,A,Normal,Ambiente,1
2,99,48,67,B,Fragil,Ambiente,2
2,81,83,10,B,Fragil,Ambiente,2
1,33,29,16,C,Normal,Refrigerado,1
1,83,77,76,A,Normal,Ambiente,1
2,40,33,74,D,Fragil,Refrigerado,2
1,51,47,62,C,Normal,Refrigerado,1
2,34,29,14,B,Fragil,Ambiente,2
2,80,9,54,B,Fragil,Ambiente,2
2,80,72,74,B,Fragil,Ambiente,2
1,86,64,87,A,Normal,Ambiente,1
2,99,100,9,B,Fragil,Ambiente,2
1,75,19,34,C,Normal,Refrigerado,1
1,66,11,16,C,Normal,Refrigerado,1
2,71,63,20,D,Fragil,Refrigerado,2
2,46,62,23,B,Fragil,Ambiente,2
2,9,59,75,B,Fragil,Ambiente,2
2,99,37,46,D,Fragil,Refrigerado,2
2,34,52,54,B,Fragil,Ambiente,2
1,91,11,61,C,Normal,Refrigerado,1
1,53,97,30,A,Normal,Ambiente,1
1,80,66,96,C,Normal,Refrigerado,1
1,42,13,40,C,Normal,Refrigerado,1
1,87,18,5,C,Normal,Refrigerado,1
1,18,30,14,C,Normal,Refrigerado,1
2,90,6,42,D,Fragil,Refrigerado,2
2,67,19,79,D,Fragil,Refrigerado,2
1,10,24,83,A,Normal,Ambiente,1
2,25,53,22,D,Fragil,Refrigerado,2
2,84,62,76,B,Fragil,Ambiente,2
2,46,40,32,D,Fragil,Refrigerado,2
2,46,97,68,D,Fragil,Refrigerado,2
2,22,99,15,D,Fragil,Refrigerado,2
2,32,31,66,B,Fragil,Ambiente,2
1,40,17,43,C,Normal,Refrigerado,1
2,15,86,25,B,Fragil,Ambiente,2
2,53,88,6,D,Fragil,Refrigerado,2
1,57,24,99,A,Normal,Ambiente,1
1,21,69,84,C,Normal,Refrigerado,1
1,61,35,50,A,Normal,Ambiente,1
1,65,5,34,A,Normal,Ambiente,1
1,43,51,47,A,Normal,Ambiente,1
2,17,47,31,D,Fragil,Refrigerado,2
2,61,35,74,D,Fragil,Refrigerado,2
1,55,99,74,A,Normal,Ambiente,1
1,100,30,80,A,Normal,Ambiente,1
2,39,66,37,B,Fragil,Ambiente,2
1,69,35,77,A,Normal,Ambiente,1
1,6,91,5,C,Normal,Refrigerado,1
2,13,43,30,D,Fragil,Refrigerado,2
1,85,92,23,A,Normal,Ambiente,1
1,40,67,11,C,Normal,Refrigerado,1
2,31,75,66,D,Fragil,Refrigerado,2
2,11,57,97,D,Fragil,Refrigerado,2
1,11,94,39,A,Normal,Ambiente,1
2,82,47,27,B,Fragil,Ambiente,2
2,20,77,20,B,Fragil,Ambiente,2
2,88,21,37,D,Fragil,Refrigerado,2
1,71,11,72,C,Normal,Refrigerado,1
2,15,59,96,B,Fragil,Ambiente,2
1,21,80,14,A,Normal,Ambiente,1
1,85,65,47,C,Normal,Refrigerado,1
1,34,18,20,C,Normal,Refrigerado,1
2,51,61,62,B,Fragil,Ambiente,2
1,98,87,63,C,Normal,Refrigerado,1
1,31,26,29,C,Normal,Refrigerado,1
1,74,74,26,C,Normal,Refrigerado,1
1,19,87,67,A,Normal,Ambiente,1
2,37,42,14,D,Fragil,Refrigerado,2
2,58,97,81,B,Fragil,Ambiente,2
2,36,67,90,D,Fragil,Refrigerado,2
2,32,38,11,D,Fragil,Refrigerado,2
2,89,12,42,B,Fragil,Ambiente,2
1,100,73,83,C,Normal,Refrigerado,1
1,67,70,44,C,Normal,Refrigerado,1
2,6,67,55,B,Fragil,Ambiente,2
1,83,85,32,C,Normal,Refrigerado,1
1,66,17,25,A,Normal,Ambiente,1
1,28,64,30,C,Normal,Refrigerado,1
2,26,30,5,B,Fragil,Ambiente,2
1,62,35,52,A,Normal,Ambiente,1
1,5,35,72,A,Normal,Ambiente,1
1,52,79,88,C,Normal,Refrigerado,1
2,26,60,75,D,Fragil,Refrigerado,2
1,26,8,13,A,Normal,Ambiente,1
2,53,86,40,B,Fragil,Ambiente,2
1,87,99,71,A,Normal,Ambiente,1
1,32,76,32,C,Normal,Refrigerado,1
2,67,12,43,B,Fragil,Ambiente,2
2,56,10,75,B,Fragil,Ambiente,2
1,52,64,95,C,Normal,Refrigerado,1
1,15,9,36,C,Normal,Refrigerado,1
2,82,72,69,B,Fragil,Ambiente,2
1,84,57,26,C,Normal,Refrigerado,1
2,83,45,11,B,Fragil,Ambiente,2
2,42,99,96,B,Fragil,Ambiente,2
2,99,14,19,B,Fragil,Ambiente,2
2,81,19,42,B,Fragil,Ambiente,2
2,32,69,35,D,Fragil,Refrigerado,2
1,41,9,11,C,Normal,Refrigerado,1
1,79,61,23,C,Normal,Refrigerado,1
2,25,45,57,D,Fragil,Refrigerado,2
1,46,91,100,A,Normal,Ambiente,1
1,78,10,61,C,Normal,Refrigerado,1
2,74,59,67,B,Fragil,Ambiente,2
1,44,78,20,A,Normal,Ambiente,1
2,100,15,60,D,Fragil,Refrigerado,2
1,27,82,40,A,Normal,Ambiente,1
1,50,80,18,A,Normal,Ambiente,1
1,26,54,15,C,Normal,Refrigerado,1
2,60,18,46,B,Fragil,Ambiente,2
1,80,98,25,A,Normal,Ambiente,1
1,49,35,99,A,Normal,Ambiente,1
2,91,71,19,D,Fragil,Refrigerado,2
1,68,82,65,C,Normal,Refrigerado,1
2,28,95,90,D,Fragil,Refrigerado,2
2,72,82,45,B,Fragil,Ambiente,2
1,91,44,66,A,Normal,Ambiente,1
2,19,44,26,D,Fragil,Refrigerado,2
1,31,35,36,A,Normal,Ambiente,1
1,41,91,71,C,Normal,Refrigerado,1
2,31,37,53,D,Fragil,Refrigerado,2
2,8,41,36,D,Fragil,Refrigerado,2
2,71,44,64,D,Fragil,Refrigerado,2
2,5,53,46,B,Fragil,Ambiente,2
2,55,82,10,D,Fragil,Refrigerado,2
1,63,90,61,A,Normal,Ambiente,1
1,38,20,9,A,Normal,Ambiente,1
2,85,90,34,D,Fragil,Refrigerado,2
2,86,94,45,D,Fragil,Refrigerado,2
1,52,52,45,A,Normal,Ambiente,1
2,29,58,31,B,Fragil,Ambiente,2
1,17,43,97,A,Normal,Ambiente,1
1,62,39,41,C,Normal,Refrigerado,1
1,36,29,7,A,Normal,Ambiente,1
2,37,27,63,B,Fragil,Ambiente,2
2,91,69,92,B,Fragil,Ambiente,2
2,17,15,69,B,Fragil,Ambiente,2
1,80,82,42,A,Normal,Ambiente,1
1,83,86,9,C,Normal,Refrigerado,1
1,38,12,78,A,Normal,Ambiente,1
2,79,30,20,B,Fragil,Ambiente,2
1,40,18,97,C,Normal,Refrigerado,1
1,41,99,19,C,Normal,Refrigerado,1
2,6,98,84,B,Fragil,Ambiente,2
1,57,98,80,C,Normal,Refrigerado,1
2,59,67,5,B,Fragil,Ambiente,2
2,66,72,56,B,Fragil,Ambiente,2
1,81,38,16,C,Normal,Refrigerado,1
2,63,33,91,D,Fragil,Refrigerado,2
1,8,32,98,C,Normal,Refrigerado,1
2,85,36,38,B,Fragil,Ambiente,2
1,22,76,7,C,Normal,Refrigerado,1
2,79,85,23,D,Fragil,Refrigerado,2
2,86,24,48,D,Fragil,Refrigerado,2
2,87,76,62,B,Fragil,Ambiente,2
2,90,34,98,B,Fragil,Ambiente,2
2,87,86,91,D,Fragil,Refrigerado,2
2,93,93,21,D,Fragil,Refrigerado,2
2,74,96,11,D,Fragil,Refrigerado,2
1,97,17,91,A,Normal,Ambiente,1
2,76,100,85,D,Fragil,Refrigerado,2
2,15,86,16,B,Fragil,Ambiente,2
2,6,70,51,B,Fragil,Ambiente,2
1,82,72,45,A,Normal,Ambiente,1
1,57,34,20,C,Normal,Refrigerado,1
1,98,99,13,A,Normal,Ambiente,1
2,96,49,21,B,Fragil,Ambiente,2
2,23,34,38,B,Fragil,Ambiente,2
1,60,42,63,C,Normal,Refrigerado,1
1,9,45,93,C,Normal,Refrigerado,1
2,51,81,83,D,Fragil,Refrigerado,2
1,78,15,44,A,Normal,Ambiente,1
1,37,39,33,A,Normal,Ambiente,1
1,65,84,22,C,Normal,Refrigerado,1
2,73,91,36,D,Fragil,Refrigerado,2
2,41,19,84,B,Fragil,Ambiente,2
2,33,90,52,D,Fragil,Refrigerado,2
1,29,16,13,C,Normal,Refrigerado,1
1,27,13,12,A,Normal,Ambiente,1
2,30,72,62,D,Fragil,Refrigerado,2
1,14,14,17,A,Normal,Ambiente,1
1,100,5,47,A,Normal,Ambiente,1
2,21,75,30,D,Fragil,Refrigerado,2
2,91,27,84,D,Fragil,Refrigerado,2
2,32,82,37,B,Fragil,Ambiente,2
2,60,94,24,D,Fragil,Refrigerado,2
2,89,50,73,D,Fragil,Refrigerado,2
1,99,79,75,C,Normal,Refrigerado,1
1,50,70,37,C,Normal,Refrigerado,1
1,69,48,51,C,Normal,Refrigerado,1
2,24,54,69,D,Fragil,Refrigerado,2
1,61,54,72,A,Normal,Ambiente,1
2,81,76,31,D,Fragil,Refrigerado,2
1,19,23,74,C,Normal,Refrigerado,1
1,38,92,96,C,Normal,Refrigerado,1
2,55,91,66,B,Fragil,Ambiente,2
2,50,28,22,B,Fragil,Ambiente,2
1,57,10,86,A,Normal,Ambiente,1
2,40,16,24,B,Fragil,Ambiente,2
1,5,55,10,C,Normal,Refrigerado,1
1,18,45,35,A,Normal,Ambiente,1
1,88,46,44,C,Normal,Refrigerado,1
2,33,25,56,D,Fragil,Refrigerado,2
1,64,6,45,A,Normal,Ambiente,1
1,94,97,22,A,Normal,Ambiente,1
1,72,43,82,A,Normal,Ambiente,1
2,19,25,87,D,Fragil,Refrigerado,2
1,10,10,97,A,Normal,Ambiente,1
2,43,30,9,B,Fragil,Ambiente,2
1,51,64,90,A,Normal,Ambiente,1
2,34,7,91,D,Fragil,Refrigerado,2
2,10,42,97,D,Fragil,Refrigerado,2
2,62,47,67,D,Fragil,Refrigerado,2
2,81,77,92,B,Fragil,Ambiente,2
1,69,6,34,A,Normal,Ambiente,1
2,82,36,70,D,Fragil,Refrigerado,2
2,30,93,55,D,Fragil,Refrigerado,2
2,20,64,10,B,Fragil,Ambiente,2
2,54,39,58,D,Fragil,Refrigerado,2
1,99,62,82,C,Normal,Refrigerado,1
1,67,33,50,C,Normal,Refrigerado,1
2,91,75,83,D,Fragil,Refrigerado,2
2,76,39,48,B,Fragil,Ambiente,2
1,89,7,38,C,Normal,Refrigerado,1
2,77,99,18,D,Fragil,Refrigerado,2
1,66,58,35,C,Normal,Refrigerado,1
2,17,91,50,B,Fragil,Ambiente,2
1,33,82,38,A,Normal,Ambiente,1
1,39,65,49,C,Normal,Refrigerado,1
2,7,15,32,B,Fragil,Ambiente,2
2,88,86,78,B,Fragil,Ambiente,2
1,22,33,46,A,Normal,Ambiente,1
2,43,49,42,D,Fragil,Refrigerado,2
2,43,53,45,B,Fragil,Ambiente,2
2,90,52,63,B,Fragil,Ambiente,2
1,45,68,10,A,Normal,Ambiente,1
1,71,32,64,A,Normal,Ambiente,1
1,89,51,32,C,Normal,Refrigerado,1
1,100,88,90,C,Normal,Refrigerado,1
2,71,96,38,B,Fragil,Ambiente,2
2,49,5,25,D,Fragil,Refrigerado,2
2,89,93,8,D,Fragil,Refrigerado,2
2,56,43,29,B,Fragil,Ambiente,2
1,22,15,19,A,Normal,Ambiente,1
1,52,16,37,C,Normal,Refrigerado,1
1,6,21,70,C,Normal,Refrigerado,1
2,16,10,8,D,Fragil,Refrigerado,2
1,6,57,75,A,Normal,Ambiente,1
2,40,16,72,D,Fragil,Refrigerado,2
2,90,10,79,D,Fragil,Refrigerado,2
1,60,17,40,A,Normal,Ambiente,1
1,12,93,91,A,Normal,Ambiente,1
2,66,31,25,D,Fragil,Refrigerado,2
2,50,63,57,D,Fragil,Refrigerado,2
2,45,88,90,D,Fragil,Refrigerado,2
1,92,14,21,C,Normal,Refrigerado,1
1,41,16,49,C,Normal,Refrigerado,1
1,32,69,55,C,Normal,Refrigerado,1
1,41,97,77,C,Normal,Refrigerado,1
2,94,53,21,D,Fragil,Refrigerado,2
1,77,99,72,A,Normal,Ambiente,1
1,69,45,43,A,Normal,Ambiente,1
2,72,77,78,B,Fragil,Ambiente,2
2,64,95,95,B,Fragil,Ambiente,2
2,93,26,56,D,Fragil,Refrigerado,2
1,43,12,30,A,Normal,Ambiente,1
1,21,53,10,A,Normal,Ambiente,1
2,57,61,63,D,Fragil,Refrigerado,2
1,18,14,54,C,Normal,Refrigerado,1
1,77,12,99,C,Normal,Refrigerado,1
1,89,62,52,C,Normal,Refrigerado,1
2,41,67,73,B,Fragil,Ambiente,2
1,78,69,13,C,Normal,Refrigerado,1
2,76,50,17,D,Fragil,Refrigerado,2
1,13,52,18,C,Normal,Refrigerado,1
1,67,47,6,C,Normal,Refrigerado,1
1,33,24,97,A,Normal,Ambiente,1
2,88,14,46,D,Fragil,Refrigerado,2
2,10,18,32,B,Fragil,Ambiente,2
1,73,67,52,A,Normal,Ambiente,1
2,87,61,53,B,Fragil,Ambiente,2
1,8,29,12,A,Normal,Ambiente,1
2,96,16,87,D,Fragil,Refrigerado,2
2,75,16,77,D,Fragil,Refrigerado,2
2,70,14,32,D,Fragil,Refrigerado,2
1,51,33,12,C,Normal,Refrigerado,1
2,6,38,81,B,Fragil,Ambiente,2
1,97,5,6,A,Normal,Ambiente,1
2,8,55,78,B,Fragil,Ambiente,2
2,32,96,72,B,Fragil,Ambiente,2
1,55,34,100,A,Normal,Ambiente,1
2,39,65,55,D,Fragil,Refrigerado,2
1,61,70,90,A,Normal,Ambiente,1
2,45,57,68,D,Fragil,Refrigerado,2
1,98,21,86,A,Normal,Ambiente,1
1,68,80,5,C,Normal,Refrigerado,1
2,22,10,13,B,Fragil,Ambiente,2
2,83,74,6,B,Fragil,Ambiente,2
1,61,29,46,A,Normal,Ambiente,1
1,6,33,36,C,Normal,Refrigerado,1
2,74,89,92,B,Fragil,Ambiente,2
1,65,96,23,A,Normal,Ambiente,1
2,47,56,6,D,Fragil,Refrigerado,2
1,31,49,87,C,Normal,Refrigerado,1
1,21,16,49,C,Normal,Refrigerado,1
1,94,13,46,A,Normal,Ambiente,1
1,27,85,47,C,Normal,Refrigerado,1
2,42,68,43,B,Fragil,Ambiente,2
2,41,23,78,D,Fragil,Refrigerado,2
1,88,22,80,C,Normal,Refrigerado,1
1,38,21,63,C,Normal,Refrigerado,1
2,26,83,65,D,Fragil,Refrigerado,2
1,28,69,72,A,Normal,Ambiente,1
2,6,51,47,B,Fragil,Ambiente,2
1,31,9,35,A,Normal,Ambiente,1
1,72,21,83,A,Normal,Ambiente,1
2,52,7,23,D,Fragil,Refrigerado,2
2,70,88,90,B,Fragil,Ambiente,2
2,50,39,99,B,Fragil,Ambiente,2
2,35,80,37,D,Fragil,Refrigerado,2
2,47,33,54,B,Fragil,Ambiente,2
2,26,5,85,B,Fragil,Ambiente,2
2,79,63,62,B,Fragil,Ambiente,2
2,97,67,100,B,Fragil,Ambiente,2
2,39,6,7,D,Fragil,Refrigerado,2
1,65,45,5,A,Normal,Ambiente,1
1,31,98,71,A,Normal,Ambiente,1
2,16,13,43,D,Fragil,Refrigerado,2
2,71,56,49,B,Fragil,Ambiente,2
2,92,21,53,B,Fragil,Ambiente,2
2,65,62,53,D,Fragil,Refrigerado,2
1,17,47,93,C,Normal,Refrigerado,1
2,74,10,42,D,Fragil,Refrigerado,2
2,63,10,49,B,Fragil,Ambiente,2
1,98,76,14,C,Normal,Refrigerado,1
1,43,85,76,A,Normal,Ambiente,1
1,59,37,36,C,Normal,Refrigerado,1
1,74,16,54,C,Normal,Refrigerado,1
2,94,75,53,B,Fragil,Ambiente,2
1,59,16,52,A,Normal,Ambiente,1
2,97,34,60,D,Fragil,Refrigerado,2
2,81,64,92,B,Fragil,Ambiente,2
1,8,62,28,C,Normal,Refrigerado,1
2,65,98,75,D,Fragil,Refrigerado,2
2,7,86,19,D,Fragil,Refrigerado,2
1,57,99,74,A,Normal,Ambiente,1
2,14,71,50,B,Fragil,Ambiente,2
2,22,43,73,D,Fragil,Refrigerado,2
1,63,95,60,A,Normal,Ambiente,1
1,59,68,41,A,Normal,Ambiente,1
2,77,92,89,D,Fragil,Refrigerado,2
1,93,96,21,C,Normal,Refrigerado,1
2,14,43,46,B,Fragil,Ambiente,2
2,62,14,97,B,Fragil,Ambiente,2
2,96,94,70,D,Fragil,Refrigerado,2
2,34,67,42,B,Fragil,Ambiente,2
1,53,99,51,C,Normal,Refrigerado,1
2,11,51,59,D,Fragil,Refrigerado,2
1,10,11,97,A,Normal,Ambiente,1
2,51,12,87,D,Fragil,Refrigerado,2
2,91,73,54,D,Fragil,Refrigerado,2
1,13,49,83,C,Normal,Refrigerado,1
2,13,96,18,D,Fragil,Refrigerado,2
1,92,46,95,A,Normal,Ambiente,1
2,97,56,54,B,Fragil,Ambiente,2
1,58,53,97,A,Normal,Ambiente,1
2,20,8,86,B,Fragil,Ambiente,2
1,45,37,43,A,Normal,Ambiente,1
1,57,52,27,A,Normal,Ambiente,1
2,25,86,99,D,Fragil,Refrigerado,2
2,93,92,32,B,Fragil,Ambiente,2
2,37,100,82,D,Fragil,Refrigerado,2
1,22,82,51,C,Normal,Refrigerado,1
1,49,39,58,C,Normal,Refrigerado,1
1,39,51,33,C,Normal,Refrigerado,1
1,70,30,11,C,Normal,Refrigerado,1
1,16,54,50,C,Normal,Refrigerado,1
1,72,59,78,C,Normal,Refrigerado,1
1,37,58,45,C,Normal,Refrigerado,1
1,51,78,58,A,Normal,Ambiente,1
1,44,70,67,C,Normal,Refrigerado,1
2,62,86,44,D,Fragil,Refrigerado,2
1,29,100,19,A,Normal,Ambiente,1
1,90,6,70,A,Normal,Ambiente,1
2,99,25,75,D,Fragil,Refrigerado,2
2,90,97,87,B,Fragil,Ambiente,2
1,69,22,58,A,Normal,Ambiente,1
2,53,93,49,D,Fragil,Refrigerado,2
2,27,85,65,B,Fragil,Ambiente,2
1,9,89,61,C,Normal,Refrigerado,1
1,51,33,80,A,Normal,Ambiente,1
2,91,51,69,B,Fragil,Ambiente,2
2,63,69,61,D,Fragil,Refrigerado,2
1,34,86,75,A,Normal,Ambiente,1
2,24,13,85,B,Fragil,Ambiente,2
2,66,59,64,B,Fragil,Ambiente,2
1,28,100,17,A,Normal,Ambiente,1
1,94,93,48,A,Normal,Ambiente,1
2,95,71,62,B,Fragil,Ambiente,2
2,8,78,24,D,Fragil,Refrigerado,2
2,52,50,99,B,Fragil,Ambiente,2
2,62,38,15,B,Fragil,Ambiente,2
2,67,32,28,D,Fragil,Refrigerado,2
2,30,36,11,D,Fragil,Refrigerado,2
1,48,52,62,A,Normal,Ambiente,1
1,73,28,36,A,Normal,Ambiente,1
1,57,29,40,C,Normal,Refrigerado,1
1,86,76,85,C,Normal,Refrigerado,1
2,63,66,26,B,Fragil,Ambiente,2
2,54,97,57,D,Fragil,Refrigerado,2
2,59,5,73,B,Fragil,Ambiente,2
1,39,28,55,A,Normal,Ambiente,1
2,85,42,55,D,Fragil,Refrigerado,2
1,98,64,55,C,Normal,Refrigerado,1
1,52,100,68,C,Normal,Refrigerado,1
1,30,27,39,C,Normal,Refrigerado,1
2,64,48,68,D,Fragil,Refrigerado,2
2,36,23,63,D,Fragil,Refrigerado,2
1,54,74,93,A,Normal,Ambiente,1
1,39,32,7,C,Normal,Refrigerado,1
2,78,85,34,D,Fragil,Refrigerado,2
1,85,60,92,A,Normal,Ambiente,1
1,23,9,26,A,Normal,Ambiente,1
2,93,71,52,B,Fragil,Ambiente,2
2,32,9,85,B,Fragil,Ambiente,2
1,96,94,10,C,Normal,Refrigerado,1
